window,team,cell_x,cell_y,x_center,y_center,count
10-20,dire,49,49,2375.0,2375.0,1
10-20,dire,49,55,2375.0,3875.0,1
10-20,dire,49,56,2375.0,4125.0,2
10-20,dire,49,57,2375.0,4375.0,1
10-20,dire,49,60,2375.0,5125.0,1
10-20,dire,49,64,2375.0,6125.0,1
10-20,dire,49,67,2375.0,6875.0,3
10-20,dire,49,68,2375.0,7125.0,16
10-20,dire,49,69,2375.0,7375.0,45
10-20,dire,49,70,2375.0,7625.0,2
10-20,dire,50,40,2625.0,125.0,2
10-20,dire,50,41,2625.0,375.0,2
10-20,dire,50,47,2625.0,1875.0,8
10-20,dire,50,48,2625.0,2125.0,4
10-20,dire,50,49,2625.0,2375.0,2
10-20,dire,50,55,2625.0,3875.0,1
10-20,dire,50,63,2625.0,5875.0,1
10-20,dire,50,64,2625.0,6125.0,1
10-20,dire,50,68,2625.0,7125.0,3
10-20,dire,50,69,2625.0,7375.0,4
10-20,dire,51,40,2875.0,125.0,8
10-20,dire,51,41,2875.0,375.0,1
10-20,dire,51,47,2875.0,1875.0,1
10-20,dire,51,48,2875.0,2125.0,1
10-20,dire,51,53,2875.0,3375.0,1
10-20,dire,51,54,2875.0,3625.0,2
10-20,dire,51,68,2875.0,7125.0,6
10-20,dire,51,69,2875.0,7375.0,1
10-20,dire,52,40,3125.0,125.0,10
10-20,dire,52,41,3125.0,375.0,1
10-20,dire,52,42,3125.0,625.0,1
10-20,dire,52,44,3125.0,1125.0,1
10-20,dire,52,46,3125.0,1625.0,2
10-20,dire,53,40,3375.0,125.0,30
10-20,dire,53,41,3375.0,375.0,2
10-20,dire,53,43,3375.0,875.0,2
10-20,dire,53,49,3375.0,2375.0,1
10-20,dire,53,50,3375.0,2625.0,1
10-20,dire,53,51,3375.0,2875.0,1
10-20,dire,53,62,3375.0,5625.0,1
10-20,dire,53,64,3375.0,6125.0,1
10-20,dire,54,40,3625.0,125.0,87
10-20,dire,54,41,3625.0,375.0,8
10-20,dire,54,42,3625.0,625.0,35
10-20,dire,54,43,3625.0,875.0,26
10-20,dire,54,44,3625.0,1125.0,4
10-20,dire,55,40,3875.0,125.0,244
10-20,dire,55,41,3875.0,375.0,151
10-20,dire,55,42,3875.0,625.0,126
10-20,dire,55,43,3875.0,875.0,17
10-20,dire,55,48,3875.0,2125.0,1
10-20,dire,55,52,3875.0,3125.0,1
10-20,dire,55,65,3875.0,6375.0,1
10-20,dire,56,40,4125.0,125.0,950
10-20,dire,56,41,4125.0,375.0,201
10-20,dire,56,42,4125.0,625.0,22
10-20,dire,56,43,4125.0,875.0,9
10-20,dire,56,44,4125.0,1125.0,2
10-20,dire,56,45,4125.0,1375.0,1
10-20,dire,57,40,4375.0,125.0,2059
10-20,dire,57,41,4375.0,375.0,31
10-20,dire,57,42,4375.0,625.0,12
10-20,dire,57,43,4375.0,875.0,3
10-20,dire,57,44,4375.0,1125.0,2
10-20,dire,57,46,4375.0,1625.0,1
10-20,dire,57,54,4375.0,3625.0,1
10-20,dire,57,59,4375.0,4875.0,1
10-20,dire,57,60,4375.0,5125.0,2
10-20,dire,58,40,4625.0,125.0,83
10-20,dire,58,41,4625.0,375.0,11
10-20,dire,58,42,4625.0,625.0,3
10-20,dire,58,43,4625.0,875.0,4
10-20,dire,58,44,4625.0,1125.0,2
10-20,dire,59,40,4875.0,125.0,19
10-20,dire,59,41,4875.0,375.0,21
10-20,dire,59,43,4875.0,875.0,2
10-20,dire,59,44,4875.0,1125.0,3
10-20,dire,59,48,4875.0,2125.0,1
10-20,dire,60,40,5125.0,125.0,4
10-20,dire,60,41,5125.0,375.0,4
10-20,dire,60,42,5125.0,625.0,3
10-20,dire,60,44,5125.0,1125.0,1
10-20,dire,60,47,5125.0,1875.0,1
10-20,dire,61,41,5375.0,375.0,1
10-20,dire,61,42,5375.0,625.0,1
10-20,dire,61,43,5375.0,875.0,1
10-20,dire,61,44,5375.0,1125.0,2
10-20,dire,63,40,5875.0,125.0,1
10-20,dire,64,40,6125.0,125.0,2
10-20,dire,64,41,6125.0,375.0,1
10-20,dire,64,42,6125.0,625.0,1
10-20,dire,64,43,6125.0,875.0,1
10-20,dire,64,46,6125.0,1625.0,1
10-20,dire,64,48,6125.0,2125.0,1
10-20,dire,64,49,6125.0,2375.0,1
10-20,dire,65,40,6375.0,125.0,6
10-20,dire,65,42,6375.0,625.0,1
10-20,dire,65,43,6375.0,875.0,1
10-20,dire,65,48,6375.0,2125.0,1
10-20,dire,65,49,6375.0,2375.0,1
10-20,dire,66,40,6625.0,125.0,2
10-20,dire,66,41,6625.0,375.0,8
10-20,dire,66,42,6625.0,625.0,2
10-20,dire,66,43,6625.0,875.0,1
10-20,dire,66,46,6625.0,1625.0,2
10-20,dire,67,40,6875.0,125.0,2
10-20,dire,67,41,6875.0,375.0,5
10-20,dire,68,40,7125.0,125.0,1
10-20,dire,68,41,7125.0,375.0,9
10-20,dire,68,42,7125.0,625.0,2
10-20,dire,69,41,7375.0,375.0,10
10-20,dire,69,42,7375.0,625.0,8
10-20,dire,69,43,7375.0,875.0,1
10-20,dire,69,48,7375.0,2125.0,3
10-20,dire,69,49,7375.0,2375.0,1
10-20,dire,70,40,7625.0,125.0,2
10-20,dire,70,41,7625.0,375.0,19
10-20,dire,70,42,7625.0,625.0,36
10-20,dire,70,43,7625.0,875.0,13
10-20,dire,70,47,7625.0,1875.0,6
10-20,dire,71,40,7875.0,125.0,270
10-20,dire,71,41,7875.0,375.0,247
10-20,dire,71,42,7875.0,625.0,218
10-20,dire,71,43,7875.0,875.0,190
10-20,dire,71,44,7875.0,1125.0,25
10-20,dire,71,45,7875.0,1375.0,15
10-20,dire,71,46,7875.0,1625.0,33
10-20,dire,71,47,7875.0,1875.0,2
10-20,dire,72,40,8125.0,125.0,1537
10-20,dire,72,41,8125.0,375.0,1337
10-20,dire,72,42,8125.0,625.0,952
10-20,dire,72,43,8125.0,875.0,1107
10-20,dire,72,44,8125.0,1125.0,548
10-20,dire,72,45,8125.0,1375.0,150
10-20,dire,72,46,8125.0,1625.0,8
10-20,dire,73,40,8375.0,125.0,67
10-20,dire,73,41,8375.0,375.0,67
10-20,dire,73,42,8375.0,625.0,91
10-20,dire,73,43,8375.0,875.0,235
10-20,dire,73,44,8375.0,1125.0,2539
10-20,dire,73,45,8375.0,1375.0,1795
10-20,dire,73,46,8375.0,1625.0,3
10-20,dire,73,49,8375.0,2375.0,1
10-20,dire,74,42,8625.0,625.0,1
10-20,dire,74,43,8625.0,875.0,2
10-20,dire,74,44,8625.0,1125.0,73
10-20,dire,74,45,8625.0,1375.0,134
10-20,dire,74,49,8625.0,2375.0,4
10-20,dire,75,49,8875.0,2375.0,1
20+,radiant,3,38,-9125.0,-375.0,1
20+,radiant,4,31,-8875.0,-2125.0,1
20+,radiant,4,33,-8875.0,-1625.0,2
20+,radiant,4,34,-8875.0,-1375.0,1
20+,radiant,4,35,-8875.0,-1125.0,1
20+,radiant,4,36,-8875.0,-875.0,1
20+,radiant,4,39,-8875.0,-125.0,1
20+,radiant,5,29,-8625.0,-2625.0,1
20+,radiant,5,30,-8625.0,-2375.0,2
20+,radiant,5,33,-8625.0,-1625.0,1
20+,radiant,5,34,-8625.0,-1375.0,4
20+,radiant,5,36,-8625.0,-875.0,1
20+,radiant,5,37,-8625.0,-625.0,1
20+,radiant,5,38,-8625.0,-375.0,2
20+,radiant,5,40,-8625.0,125.0,1
20+,radiant,6,29,-8375.0,-2625.0,4
20+,radiant,6,30,-8375.0,-2375.0,2
20+,radiant,6,31,-8375.0,-2125.0,1
20+,radiant,6,32,-8375.0,-1875.0,2
20+,radiant,6,33,-8375.0,-1625.0,5
20+,radiant,6,34,-8375.0,-1375.0,3
20+,radiant,6,35,-8375.0,-1125.0,2
20+,radiant,6,36,-8375.0,-875.0,3
20+,radiant,6,37,-8375.0,-625.0,9
20+,radiant,6,38,-8375.0,-375.0,8
20+,radiant,6,39,-8375.0,-125.0,8
20+,radiant,6,40,-8375.0,125.0,4
20+,radiant,7,31,-8125.0,-2125.0,5
20+,radiant,7,32,-8125.0,-1875.0,12
20+,radiant,7,33,-8125.0,-1625.0,28
20+,radiant,7,34,-8125.0,-1375.0,16
20+,radiant,7,35,-8125.0,-1125.0,9
20+,radiant,7,36,-8125.0,-875.0,12
20+,radiant,7,37,-8125.0,-625.0,82
20+,radiant,7,38,-8125.0,-375.0,4234
20+,radiant,7,39,-8125.0,-125.0,882
20+,radiant,7,40,-8125.0,125.0,6
20+,radiant,8,29,-7875.0,-2625.0,2
20+,radiant,8,30,-7875.0,-2375.0,4
20+,radiant,8,31,-7875.0,-2125.0,8
20+,radiant,8,32,-7875.0,-1875.0,13
20+,radiant,8,33,-7875.0,-1625.0,6427
20+,radiant,8,34,-7875.0,-1375.0,1521
20+,radiant,8,35,-7875.0,-1125.0,567
20+,radiant,8,36,-7875.0,-875.0,552
20+,radiant,8,37,-7875.0,-625.0,1544
20+,radiant,8,38,-7875.0,-375.0,5332
20+,radiant,8,39,-7875.0,-125.0,1792
20+,radiant,8,40,-7875.0,125.0,159
20+,radiant,9,30,-7625.0,-2375.0,4
20+,radiant,9,31,-7625.0,-2125.0,56
20+,radiant,9,32,-7625.0,-1875.0,153
20+,radiant,9,33,-7625.0,-1625.0,5156
20+,radiant,9,34,-7625.0,-1375.0,4684
20+,radiant,9,35,-7625.0,-1125.0,2771
20+,radiant,9,36,-7625.0,-875.0,2120
20+,radiant,9,37,-7625.0,-625.0,3192
20+,radiant,9,38,-7625.0,-375.0,1046
20+,radiant,9,39,-7625.0,-125.0,559
20+,radiant,9,40,-7625.0,125.0,134
20+,radiant,10,26,-7375.0,-3375.0,2
20+,radiant,10,28,-7375.0,-2875.0,1
20+,radiant,10,30,-7375.0,-2375.0,16
20+,radiant,10,31,-7375.0,-2125.0,60
20+,radiant,10,32,-7375.0,-1875.0,127
20+,radiant,10,33,-7375.0,-1625.0,394
20+,radiant,10,34,-7375.0,-1375.0,450
20+,radiant,10,35,-7375.0,-1125.0,565
20+,radiant,10,36,-7375.0,-875.0,401
20+,radiant,10,37,-7375.0,-625.0,198
20+,radiant,10,38,-7375.0,-375.0,21
20+,radiant,10,39,-7375.0,-125.0,16
20+,radiant,11,28,-7125.0,-2875.0,1
20+,radiant,11,30,-7125.0,-2375.0,1
20+,radiant,11,31,-7125.0,-2125.0,1
20+,radiant,11,32,-7125.0,-1875.0,1
20+,radiant,11,34,-7125.0,-1375.0,20
20+,radiant,11,35,-7125.0,-1125.0,62
20+,radiant,11,36,-7125.0,-875.0,27
20+,radiant,12,26,-6875.0,-3375.0,1
20+,radiant,12,33,-6875.0,-1625.0,1
20+,radiant,12,34,-6875.0,-1375.0,18
20+,radiant,12,35,-6875.0,-1125.0,11
20+,radiant,12,36,-6875.0,-875.0,15
20+,radiant,12,37,-6875.0,-625.0,2
20+,radiant,12,39,-6875.0,-125.0,1
20+,radiant,12,40,-6875.0,125.0,1
20+,radiant,13,16,-6625.0,-5875.0,5
20+,radiant,13,17,-6625.0,-5625.0,1
20+,radiant,13,21,-6625.0,-4625.0,1
20+,radiant,13,22,-6625.0,-4375.0,2
20+,radiant,13,25,-6625.0,-3625.0,1
20+,radiant,13,26,-6625.0,-3375.0,6
20+,radiant,13,27,-6625.0,-3125.0,7
20+,radiant,13,28,-6625.0,-2875.0,10
20+,radiant,13,29,-6625.0,-2625.0,3
20+,radiant,13,30,-6625.0,-2375.0,5
20+,radiant,13,31,-6625.0,-2125.0,3
20+,radiant,13,32,-6625.0,-1875.0,2
20+,radiant,13,33,-6625.0,-1625.0,3
20+,radiant,13,34,-6625.0,-1375.0,4
20+,radiant,13,35,-6625.0,-1125.0,7
20+,radiant,13,36,-6625.0,-875.0,9
20+,radiant,13,37,-6625.0,-625.0,7
20+,radiant,13,38,-6625.0,-375.0,3
20+,radiant,14,15,-6375.0,-6125.0,1
20+,radiant,14,16,-6375.0,-5875.0,1
20+,radiant,14,17,-6375.0,-5625.0,1
20+,radiant,14,19,-6375.0,-5125.0,3
20+,radiant,14,20,-6375.0,-4875.0,1
20+,radiant,14,22,-6375.0,-4375.0,2
20+,radiant,14,23,-6375.0,-4125.0,1
20+,radiant,14,24,-6375.0,-3875.0,1
20+,radiant,14,25,-6375.0,-3625.0,4
20+,radiant,14,26,-6375.0,-3375.0,18
20+,radiant,14,27,-6375.0,-3125.0,5
20+,radiant,14,28,-6375.0,-2875.0,39
20+,radiant,14,29,-6375.0,-2625.0,10
20+,radiant,14,30,-6375.0,-2375.0,7
20+,radiant,14,31,-6375.0,-2125.0,8
20+,radiant,14,32,-6375.0,-1875.0,2
20+,radiant,14,33,-6375.0,-1625.0,4
20+,radiant,14,35,-6375.0,-1125.0,8
20+,radiant,14,36,-6375.0,-875.0,10
20+,radiant,14,37,-6375.0,-625.0,7
20+,radiant,14,38,-6375.0,-375.0,11
20+,radiant,14,39,-6375.0,-125.0,5
20+,radiant,14,40,-6375.0,125.0,1
20+,radiant,15,15,-6125.0,-6125.0,1
20+,radiant,15,16,-6125.0,-5875.0,7
20+,radiant,15,17,-6125.0,-5625.0,1
20+,radiant,15,18,-6125.0,-5375.0,1
20+,radiant,15,19,-6125.0,-5125.0,1
20+,radiant,15,22,-6125.0,-4375.0,5
20+,radiant,15,24,-6125.0,-3875.0,2
20+,radiant,15,25,-6125.0,-3625.0,7
20+,radiant,15,26,-6125.0,-3375.0,22
20+,radiant,15,27,-6125.0,-3125.0,17
20+,radiant,15,28,-6125.0,-2875.0,17
20+,radiant,15,29,-6125.0,-2625.0,9
20+,radiant,15,30,-6125.0,-2375.0,7
20+,radiant,15,31,-6125.0,-2125.0,8
20+,radiant,15,32,-6125.0,-1875.0,9
20+,radiant,15,33,-6125.0,-1625.0,7
20+,radiant,15,34,-6125.0,-1375.0,5
20+,radiant,15,35,-6125.0,-1125.0,13
20+,radiant,15,36,-6125.0,-875.0,8
20+,radiant,15,37,-6125.0,-625.0,16
20+,radiant,15,38,-6125.0,-375.0,61
20+,radiant,15,39,-6125.0,-125.0,8
20+,radiant,15,40,-6125.0,125.0,16
20+,radiant,16,21,-5875.0,-4625.0,6
20+,radiant,16,24,-5875.0,-3875.0,1
20+,radiant,16,25,-5875.0,-3625.0,3
20+,radiant,16,26,-5875.0,-3375.0,8
20+,radiant,16,27,-5875.0,-3125.0,6
20+,radiant,16,28,-5875.0,-2875.0,6
20+,radiant,16,29,-5875.0,-2625.0,3
20+,radiant,16,30,-5875.0,-2375.0,4
20+,radiant,16,31,-5875.0,-2125.0,6
20+,radiant,16,32,-5875.0,-1875.0,8
20+,radiant,16,33,-5875.0,-1625.0,2
20+,radiant,16,34,-5875.0,-1375.0,7
20+,radiant,16,35,-5875.0,-1125.0,4
20+,radiant,16,36,-5875.0,-875.0,6
20+,radiant,16,37,-5875.0,-625.0,6
20+,radiant,16,38,-5875.0,-375.0,11
20+,radiant,16,39,-5875.0,-125.0,2
20+,radiant,16,40,-5875.0,125.0,15
20+,radiant,17,15,-5625.0,-6125.0,2
20+,radiant,17,17,-5625.0,-5625.0,2
20+,radiant,17,21,-5625.0,-4625.0,3
20+,radiant,17,22,-5625.0,-4375.0,2
20+,radiant,17,23,-5625.0,-4125.0,4
20+,radiant,17,24,-5625.0,-3875.0,2
20+,radiant,17,25,-5625.0,-3625.0,3
20+,radiant,17,26,-5625.0,-3375.0,2
20+,radiant,17,27,-5625.0,-3125.0,1
20+,radiant,17,28,-5625.0,-2875.0,1
20+,radiant,17,29,-5625.0,-2625.0,2
20+,radiant,17,31,-5625.0,-2125.0,1
20+,radiant,17,32,-5625.0,-1875.0,6
20+,radiant,17,33,-5625.0,-1625.0,1
20+,radiant,17,34,-5625.0,-1375.0,10
20+,radiant,17,35,-5625.0,-1125.0,5
20+,radiant,17,40,-5625.0,125.0,3
20+,radiant,18,15,-5375.0,-6125.0,1
20+,radiant,18,16,-5375.0,-5875.0,2
20+,radiant,18,18,-5375.0,-5375.0,4
20+,radiant,18,19,-5375.0,-5125.0,6
20+,radiant,18,20,-5375.0,-4875.0,12
20+,radiant,18,21,-5375.0,-4625.0,11
20+,radiant,18,22,-5375.0,-4375.0,5
20+,radiant,18,23,-5375.0,-4125.0,1
20+,radiant,18,27,-5375.0,-3125.0,1
20+,radiant,18,29,-5375.0,-2625.0,1
20+,radiant,18,31,-5375.0,-2125.0,1
20+,radiant,18,33,-5375.0,-1625.0,1
20+,radiant,18,34,-5375.0,-1375.0,6
20+,radiant,18,38,-5375.0,-375.0,1
20+,radiant,18,40,-5375.0,125.0,3
20+,radiant,19,17,-5125.0,-5625.0,4
20+,radiant,19,18,-5125.0,-5375.0,4
20+,radiant,19,19,-5125.0,-5125.0,3
20+,radiant,19,20,-5125.0,-4875.0,2
20+,radiant,19,21,-5125.0,-4625.0,7
20+,radiant,19,22,-5125.0,-4375.0,4
20+,radiant,19,23,-5125.0,-4125.0,3
20+,radiant,19,25,-5125.0,-3625.0,1
20+,radiant,19,26,-5125.0,-3375.0,1
20+,radiant,19,28,-5125.0,-2875.0,1
20+,radiant,19,29,-5125.0,-2625.0,1
20+,radiant,19,30,-5125.0,-2375.0,3
20+,radiant,19,31,-5125.0,-2125.0,3
20+,radiant,19,32,-5125.0,-1875.0,1
20+,radiant,19,33,-5125.0,-1625.0,2
20+,radiant,19,34,-5125.0,-1375.0,6
20+,radiant,19,35,-5125.0,-1125.0,20
20+,radiant,19,36,-5125.0,-875.0,15
20+,radiant,19,37,-5125.0,-625.0,1
20+,radiant,19,38,-5125.0,-375.0,2
20+,radiant,19,39,-5125.0,-125.0,2
20+,radiant,19,40,-5125.0,125.0,7
20+,radiant,20,15,-4875.0,-6125.0,3
20+,radiant,20,16,-4875.0,-5875.0,1
20+,radiant,20,17,-4875.0,-5625.0,4
20+,radiant,20,18,-4875.0,-5375.0,1
20+,radiant,20,19,-4875.0,-5125.0,6
20+,radiant,20,20,-4875.0,-4875.0,6
20+,radiant,20,21,-4875.0,-4625.0,3
20+,radiant,20,22,-4875.0,-4375.0,10
20+,radiant,20,25,-4875.0,-3625.0,5
20+,radiant,20,26,-4875.0,-3375.0,3
20+,radiant,20,31,-4875.0,-2125.0,1
20+,radiant,20,32,-4875.0,-1875.0,1
20+,radiant,20,34,-4875.0,-1375.0,3
20+,radiant,20,35,-4875.0,-1125.0,15
20+,radiant,20,36,-4875.0,-875.0,124
20+,radiant,20,37,-4875.0,-625.0,188
20+,radiant,20,38,-4875.0,-375.0,119
20+,radiant,20,39,-4875.0,-125.0,167
20+,radiant,20,40,-4875.0,125.0,5461
20+,radiant,21,14,-4625.0,-6375.0,1
20+,radiant,21,15,-4625.0,-6125.0,2
20+,radiant,21,16,-4625.0,-5875.0,1
20+,radiant,21,17,-4625.0,-5625.0,3
20+,radiant,21,18,-4625.0,-5375.0,2
20+,radiant,21,19,-4625.0,-5125.0,2
20+,radiant,21,21,-4625.0,-4625.0,3
20+,radiant,21,22,-4625.0,-4375.0,2
20+,radiant,21,23,-4625.0,-4125.0,6
20+,radiant,21,24,-4625.0,-3875.0,2
20+,radiant,21,25,-4625.0,-3625.0,4
20+,radiant,21,26,-4625.0,-3375.0,1
20+,radiant,21,28,-4625.0,-2875.0,1
20+,radiant,21,29,-4625.0,-2625.0,1
20+,radiant,21,31,-4625.0,-2125.0,1
20+,radiant,21,32,-4625.0,-1875.0,2
20+,radiant,21,34,-4625.0,-1375.0,5
20+,radiant,21,35,-4625.0,-1125.0,12
20+,radiant,21,36,-4625.0,-875.0,45
20+,radiant,21,37,-4625.0,-625.0,260
20+,radiant,21,38,-4625.0,-375.0,705
20+,radiant,21,39,-4625.0,-125.0,1627
20+,radiant,21,40,-4625.0,125.0,9664
20+,radiant,22,14,-4375.0,-6375.0,1
20+,radiant,22,15,-4375.0,-6125.0,5
20+,radiant,22,16,-4375.0,-5875.0,3
20+,radiant,22,17,-4375.0,-5625.0,2
20+,radiant,22,18,-4375.0,-5375.0,1
20+,radiant,22,19,-4375.0,-5125.0,1
20+,radiant,22,21,-4375.0,-4625.0,6
20+,radiant,22,23,-4375.0,-4125.0,14
20+,radiant,22,24,-4375.0,-3875.0,4
20+,radiant,22,25,-4375.0,-3625.0,4
20+,radiant,22,26,-4375.0,-3375.0,3
20+,radiant,22,28,-4375.0,-2875.0,1
20+,radiant,22,29,-4375.0,-2625.0,3
20+,radiant,22,32,-4375.0,-1875.0,1
20+,radiant,22,34,-4375.0,-1375.0,1
20+,radiant,22,35,-4375.0,-1125.0,2
20+,radiant,22,37,-4375.0,-625.0,1
20+,radiant,22,38,-4375.0,-375.0,97
20+,radiant,22,39,-4375.0,-125.0,618
20+,radiant,22,40,-4375.0,125.0,1449
20+,radiant,23,13,-4125.0,-6625.0,1
20+,radiant,23,14,-4125.0,-6375.0,1
20+,radiant,23,16,-4125.0,-5875.0,2
20+,radiant,23,17,-4125.0,-5625.0,5
20+,radiant,23,18,-4125.0,-5375.0,1
20+,radiant,23,19,-4125.0,-5125.0,2
20+,radiant,23,20,-4125.0,-4875.0,1
20+,radiant,23,22,-4125.0,-4375.0,7
20+,radiant,23,23,-4125.0,-4125.0,15
20+,radiant,23,24,-4125.0,-3875.0,30
20+,radiant,23,25,-4125.0,-3625.0,26
20+,radiant,23,26,-4125.0,-3375.0,6
20+,radiant,23,27,-4125.0,-3125.0,4
20+,radiant,23,28,-4125.0,-2875.0,2
20+,radiant,23,29,-4125.0,-2625.0,4
20+,radiant,23,30,-4125.0,-2375.0,2
20+,radiant,23,31,-4125.0,-2125.0,1
20+,radiant,23,32,-4125.0,-1875.0,4
20+,radiant,23,33,-4125.0,-1625.0,6
20+,radiant,23,34,-4125.0,-1375.0,1
20+,radiant,23,36,-4125.0,-875.0,1
20+,radiant,23,37,-4125.0,-625.0,4
20+,radiant,23,38,-4125.0,-375.0,24
20+,radiant,23,39,-4125.0,-125.0,174
20+,radiant,23,40,-4125.0,125.0,320
20+,radiant,24,13,-3875.0,-6625.0,1
20+,radiant,24,15,-3875.0,-6125.0,11
20+,radiant,24,16,-3875.0,-5875.0,19
20+,radiant,24,17,-3875.0,-5625.0,11
20+,radiant,24,18,-3875.0,-5375.0,2
20+,radiant,24,19,-3875.0,-5125.0,1
20+,radiant,24,20,-3875.0,-4875.0,1
20+,radiant,24,22,-3875.0,-4375.0,1
20+,radiant,24,23,-3875.0,-4125.0,2
20+,radiant,24,24,-3875.0,-3875.0,3
20+,radiant,24,25,-3875.0,-3625.0,14
20+,radiant,24,26,-3875.0,-3375.0,15
20+,radiant,24,27,-3875.0,-3125.0,6
20+,radiant,24,28,-3875.0,-2875.0,2
20+,radiant,24,29,-3875.0,-2625.0,2
20+,radiant,24,32,-3875.0,-1875.0,1
20+,radiant,24,33,-3875.0,-1625.0,1
20+,radiant,24,34,-3875.0,-1375.0,2
20+,radiant,24,35,-3875.0,-1125.0,2
20+,radiant,24,37,-3875.0,-625.0,5
20+,radiant,24,38,-3875.0,-375.0,49
20+,radiant,24,39,-3875.0,-125.0,27
20+,radiant,24,40,-3875.0,125.0,73
20+,radiant,25,15,-3625.0,-6125.0,10
20+,radiant,25,16,-3625.0,-5875.0,17
20+,radiant,25,17,-3625.0,-5625.0,14
20+,radiant,25,18,-3625.0,-5375.0,6
20+,radiant,25,25,-3625.0,-3625.0,1
20+,radiant,25,26,-3625.0,-3375.0,7
20+,radiant,25,27,-3625.0,-3125.0,9
20+,radiant,25,28,-3625.0,-2875.0,4
20+,radiant,25,29,-3625.0,-2625.0,2
20+,radiant,25,30,-3625.0,-2375.0,1
20+,radiant,25,31,-3625.0,-2125.0,5
20+,radiant,25,32,-3625.0,-1875.0,1
20+,radiant,25,34,-3625.0,-1375.0,3
20+,radiant,25,35,-3625.0,-1125.0,3
20+,radiant,25,36,-3625.0,-875.0,2
20+,radiant,25,37,-3625.0,-625.0,6
20+,radiant,25,38,-3625.0,-375.0,26
20+,radiant,25,39,-3625.0,-125.0,24
20+,radiant,25,40,-3625.0,125.0,68
20+,radiant,26,13,-3375.0,-6625.0,3
20+,radiant,26,15,-3375.0,-6125.0,14
20+,radiant,26,16,-3375.0,-5875.0,80
20+,radiant,26,17,-3375.0,-5625.0,14
20+,radiant,26,18,-3375.0,-5375.0,2
20+,radiant,26,19,-3375.0,-5125.0,1
20+,radiant,26,24,-3375.0,-3875.0,2
20+,radiant,26,26,-3375.0,-3375.0,4
20+,radiant,26,27,-3375.0,-3125.0,11
20+,radiant,26,28,-3375.0,-2875.0,12
20+,radiant,26,29,-3375.0,-2625.0,3
20+,radiant,26,30,-3375.0,-2375.0,3
20+,radiant,26,32,-3375.0,-1875.0,6
20+,radiant,26,34,-3375.0,-1375.0,1
20+,radiant,26,35,-3375.0,-1125.0,1
20+,radiant,26,36,-3375.0,-875.0,6
20+,radiant,26,37,-3375.0,-625.0,11
20+,radiant,26,38,-3375.0,-375.0,2
20+,radiant,26,39,-3375.0,-125.0,10
20+,radiant,26,40,-3375.0,125.0,39
20+,radiant,27,7,-3125.0,-8125.0,1
20+,radiant,27,10,-3125.0,-7375.0,24
20+,radiant,27,11,-3125.0,-7125.0,12
20+,radiant,27,14,-3125.0,-6375.0,3
20+,radiant,27,15,-3125.0,-6125.0,5
20+,radiant,27,16,-3125.0,-5875.0,17
20+,radiant,27,17,-3125.0,-5625.0,10
20+,radiant,27,18,-3125.0,-5375.0,5
20+,radiant,27,19,-3125.0,-5125.0,1
20+,radiant,27,24,-3125.0,-3875.0,5
20+,radiant,27,25,-3125.0,-3625.0,2
20+,radiant,27,26,-3125.0,-3375.0,5
20+,radiant,27,27,-3125.0,-3125.0,3
20+,radiant,27,28,-3125.0,-2875.0,11
20+,radiant,27,29,-3125.0,-2625.0,15
20+,radiant,27,30,-3125.0,-2375.0,10
20+,radiant,27,32,-3125.0,-1875.0,5
20+,radiant,27,35,-3125.0,-1125.0,1
20+,radiant,27,36,-3125.0,-875.0,2
20+,radiant,27,37,-3125.0,-625.0,6
20+,radiant,27,38,-3125.0,-375.0,4
20+,radiant,27,39,-3125.0,-125.0,10
20+,radiant,27,40,-3125.0,125.0,27
20+,radiant,28,4,-2875.0,-8875.0,2
20+,radiant,28,5,-2875.0,-8625.0,1
20+,radiant,28,8,-2875.0,-7875.0,1
20+,radiant,28,9,-2875.0,-7625.0,1
20+,radiant,28,10,-2875.0,-7375.0,134
20+,radiant,28,11,-2875.0,-7125.0,5
20+,radiant,28,12,-2875.0,-6875.0,1
20+,radiant,28,15,-2875.0,-6125.0,10
20+,radiant,28,16,-2875.0,-5875.0,8
20+,radiant,28,17,-2875.0,-5625.0,8
20+,radiant,28,18,-2875.0,-5375.0,2
20+,radiant,28,20,-2875.0,-4875.0,2
20+,radiant,28,21,-2875.0,-4625.0,5
20+,radiant,28,22,-2875.0,-4375.0,2
20+,radiant,28,23,-2875.0,-4125.0,1
20+,radiant,28,24,-2875.0,-3875.0,4
20+,radiant,28,25,-2875.0,-3625.0,4
